content_id,title,text,section,category,content_tier,content_length,authors,published_date,keywords,summary,url,top_image,word_count,generated_question
1567758,"Almost 900 underaged marriages registered under Syariah courts from 2022 to 2024, says minister","KUALA LUMPUR: Some 881 underaged marriages were registered under the Syariah courts from 2022 to 2024, says Senator Datuk Dr Mohd Na'im Mokhtar.

The Minister in the Prime Minister's Department (Religious Affairs) said that under Section 8 of the Islamic Family Law (Federal Territories) Act 1984, the minimum age for marriage was no less than 18 years for males and no less than 16 years for females.

He said that for underaged marriages, the Syariah Court is required to conduct a comprehensive assessment before granting permission for the marriage, in a written parliamentary reply on Feb 27,

He added that the assessment follows a specific Standard Operating Procedure through the Syariah Judiciary Department Malaysia (JKSM) director-general/Chief Syariah Judge Circular Number 1 of 2018, effective Sept 28, 2018.

According to the data, which he shared from the e-Syariah system, the five states with the most underaged marriages are Kelantan (193), Selangor (133), Kedah (126), Terengganu (115) and Johor (73).

There are also more girls - 518 of them - who marry underaged compared to boys (363).

2024 has seen the lowest number of child marriages at 52, a significant drop compared to 2023 at 512.

Na'im was responding to Syerleena Binti Abdul Rashid (PH-Bukit Bendera), who asked about the latest data on child marriage in Malaysia, including a detailed breakdown by state and age group.",News,Nation,Complimentary,Short,,2025-02-28,"Mohd Na'im Mokhtar,Underage marriage,Syariah courts,Parliament","KUALA LUMPUR: Some 881 underaged marriages were registered under the Syariah courts from 2022 to 2024, says Senator Datuk Dr Mohd Na'im Mokhtar.",https://www.thestar.com.my/news/nation/2025/02/28/almost-900-underaged-marriages-registered-under-syariah-courts-from-2022-to-2024-says-minister,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190265.jpg,224,How many underaged marriages were registered under the Syariah courts in Malaysia from 2022 to 2024?
1567774,Fishermen in Palawan find human arm inside shark’s belly,"PUERTO PRINCESA CITY, Philippines: Fishermen from Barangay Calandagan in Araceli town, Palawan province found a human arm inside the stomach of a shark they caught recently, police said on Thursday (Feb 27).

According to the Palawan Police Provincial Office, the fishermen were fishing about 26 miles off Calandagan near Canaron Island, using hook and line, when they caught a 20-kilogramme shark.

Upon returning to shore, the fishermen slaughtered the shark to sell it to waiting residents. During the process, a human arm measuring approximately 30 cm (12 inches) fell out of the shark’s stomach.

The fishermen immediately buried the severed arm and reported the incident to authorities.

On Feb 17, personnel from the Araceli Municipal Police Station and the Municipal Disaster Risk Reduction and Management Office went to the barangay to retrieve the arm for fingerprinting and possible identification. However, the arm was too decomposed to obtain fingerprints.

Meanwhile, the Sangguniang Barangay of Calandagan released an official statement explaining that they did not publicly disclose the incident to avoid confusion and to allow authorities to handle the situation appropriately.

Barangay officials also said they investigated and interviewed the fishermen involved and subsequently turned the matter over to higher authorities for further examination. - Philippine Daily Inquirer/ANN",AseanPlus,Philippines,Complimentary,Short,,2025-02-28,"Philippines,Palawan,shark,arm,fishermen","Fishermen from Barangay Calandagan in Araceli town, Palawan province found a human arm inside the stomach of a shark they caught recently, police said on Thursday (Feb 27).",https://www.thestar.com.my/aseanplus/aseanplus-news/2025/02/28/fishermen-in-palawan-find-human-arm-inside-sharks-belly,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190328.jpg,206,What did the fishermen from Barangay Calandagan in Palawan province find inside the stomach of the shark they caught?
1567780,Brunei-Japan ties strengthened over 40 years: Envoy,"BANDAR SERI BEGAWAN: Japan and Brunei Darussalam have enjoyed an excellent bilateral relationship since Brunei’s independence in 1984, said Ambassador-Designate of Japan to Brunei Darussalam Kikuta Yutaka during the 65th birthday reception of the Emperor of Japan on Wednesday (Feb 26).

He added, “Japan established its diplomatic relationship with Brunei and opened its embassy here in that year, so last year marked the 40th anniversary of diplomatic relations between the two countries.

“Just before the anniversary year, during Sultan Hassanal Bolkiah's visit to Japan in December 2023, it was announced to celebrate this milestone as the ‘Japan-Brunei Friendship year’.

He also touched on trade and investment, especially in the energy sector, which has been the main catalyst of prosperity for both countries for the past 50 years. At the same time, it is now clear that every country has to face some global issues in a challenging environment such as climate change. Brunei is no exception, he said.

“As Brunei’s main investor and business partner, Japan strives to support the Sultanate’s energy transition and economic diversification,” he said.

Currently, he added, 21 Japanese companies are operating in Brunei as partners contributing to the local economic development where the production of methanol from Brunei’s natural gas, using biotechnology in the food and health sectors, are some examples of such efforts.

He added, Japan and Brunei, both clearly maritime countries, have gradually deepened their maritime defence and security cooperation in recent years.

Health Minister Dato Seri Setia Dr Mohd Isham Jaafar was the guest of honour at the ceremony. – Borneo Bulletin/ANN",AseanPlus,Brunei,Complimentary,Short,,2025-02-28,"Brunei,Japan,ambassador,anniversary","Japan and Brunei Darussalam have enjoyed an excellent bilateral relationship since Brunei's independence in 1984, said Ambassador-Designate of Japan to Brunei Darussalam Kikuta Yutaka during the 65th birthday reception of the Emperor of Japan on Wednesday (Feb 26).",https://www.thestar.com.my/aseanplus/aseanplus-news/2025/02/28/brunei-japan-ties-strengthened-over-40-years-envoy,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190342.jpg,260,What milestone was celebrated as the 'Japan-Brunei Friendship year'?
1567290,Ringgit falls on impending US tariffs,"KUALA LUMPUR: The ringgit weakened further against the US dollar amid mixed market sentiments following the US government’s preparations to impose 25% tariffs on Canada and Mexico in early March.

At 6pm, the ringgit fell to 4.4410/4480 from 4.4260/4305 at Wednesday’s close.

Bank Muamalat Malaysia Bhd chief economist Mohd Afzanizam Abdul Rashid observed that the ringgit was generally weaker against the greenback, just shy of the immediate resistant level of RM4.45.

He also noted that Asian currencies were also weaker against the US dollar.

The decline in the US Treasury yields and the lacklustre performance in the global equities market suggest that risk-off mode may have prevailed. The 10-year US Treasury yield has declined by 33 basis points to 4.25%. — Bernama",Business,Forex,Complimentary,Short,Eugene  Mahalingam,2025-02-28,"Forex,RinggitWeakens,USDStrength,TariffImpact,AsianCurrencies,USYields",The ringgit weakened further against the US dollar amid mixed market sentiments following the US government's preparations to impose 25% tariffs on Canada and Mexico in early March.,https://www.thestar.com.my/business/business-news/2025/02/28/ringgit-falls-on-impending-us-tariffs,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189615.jpg,122,"What was the exchange rate of the Malaysian ringgit against the US dollar at 6pm, as reported in the news?"
1567291,7-Eleven 4Q revenue rises to RM745mil,"PETALING JAYA: 7-Eleven Malaysia Holdings Bhd expects potential headwinds, such as the rationalisation of RON95 fuel subsidies in June 2025 and a potential hike in the base electricity tariff for Peninsular Malaysia in July 2025, to lead to inflationary pressures.

This, the company said in a filing with Bursa Malaysia, could potentially affect lower and middle-income households.

For the fourth quarter ended Dec 31, 2024, 7-Eleven reported a net loss of RM2.66mil compared with a net profit of RM206.34mil in the previous corresponding period, while revenue rose to RM745.49mil from RM694.28mil a year earlier.

For the financial year ended Dec 31, 2024, 7-Eleven’s net profit plunged to RM41.61mil from RM261.77mil a year earlier.

Revenue rose to RM2.93bil from RM2.78bil previously.",Business,Corporate News,Complimentary,Short,Eugene  Mahalingam,2025-02-28,"Corporate News,7ElevenMalaysia,RetailMarket,InflationImpact,ConsumerSpending,RevenueGrowth","7-Eleven Malaysia Holdings Bhd expects potential headwinds, such as the rationalisation of RON95 fuel subsidies in June 2025 and a potential hike in the base electricity tariff for Peninsular Malaysia in July 2025, to lead to inflationary pressures.",https://www.thestar.com.my/business/business-news/2025/02/28/7-eleven-4q-revenue-rises-to-rm745mil,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189614.jpeg,120,What effect does 7-Eleven Malaysia expect from the rationalisation of RON95 fuel subsidies and a potential hike in electricity tariffs for Peninsular Malaysia on lower and middle-income households?
1567293,Citaglobal bags projects worth RM36mil,"PETALING JAYA: Citaglobal Bhd ’s wholly-owned subsidiary Citaglobal Land Sdn Bhd has accepted two letters of awards from Jeffa Energy (S) Sdn Bhd and Soonlilee Construction Sdn Bhd respectively, for works amounting to RM29.85mil and RM6.28mil each.

In a statement, Citaglobal said the sub-contract awards have a duration of 16 months each.

The first letter of award from Jeffa Energy was for the construction and completion of station works for the development of the Kuching Urban Transportation system (KUTS).

The second letter of award from Soonlilee, was for four station steel structure material purchases for the phase one development of KUTS projects.”

The contracts are expected to contribute positively to the earnings and net assets per share of the company for the financial years ending Dec 31, 2025 and 2026.",Business,Corporate News,Complimentary,Short,Eugene  Mahalingam,2025-02-28,"Corporate News,Citaglobal,KUTSProject,UrbanTransport,Construction,SteelStructures","Citaglobal Bhd's wholly-owned subsidiary Citaglobal Land Sdn Bhd has accepted two letters of awards from Jeffa Energy (S) Sdn Bhd and Soonlilee Construction Sdn Bhd respectively, for works amounting to RM29.85mil and RM6.28mil each.",https://www.thestar.com.my/business/business-news/2025/02/28/citaglobal-bags-projects-worth-rm36mil,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189612.JPG,130,What amount was awarded to Citaglobal Land Sdn Bhd for the construction and completion of station works for the Kuching Urban Transportation system?
1567965,Body of elderly woman found floating in Melaka River,"MELAKA: The body of an elderly woman who was believed to have drowned was found in the Melaka River here on Thursday (Feb 27).

Melaka Tengah OCPD Asst Comm Christopher Patit said the body of Ng Ah Lek, 72, who was fully clothed, was found floating by a tourist before lodging a police report at about 1.15pm.

""Acting on the report received, a police team from the Central Melaka Police Station went to the scene and found that the body of the woman had been lifted from the river and placed on the sidewalk by the Melaka River and Coastal Development Corporation (PPSPM) officers.

""As a result of observation, it was found that the victim was fully clothed, wearing shoes and socks and no elements of criminal act were found on the woman's body,"" he said in a statement here on Friday (Feb 28).

He said the result of the autopsy conducted on the body of the single woman revealed that the cause of death was drowning, and the victim's body had been handed over to her brother.- Bernama",News,Nation,Complimentary,Short,Santhakumar a/l  Mahalingam,2025-02-28,"Melaka,drown,senior citizen,woman,Sungai Melaka,police,Christopher Patit",MELAKA: The body of an elderly woman who was believed to have drowned was found in the Melaka River here on Thursday (Feb 27).,https://www.thestar.com.my/news/nation/2025/02/28/body-of-elderly-woman-found-floating-in-melaka-river,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190789.jpg,179,"What was the cause of death for 72-year-old Ng Ah Lek, whose body was found in the Melaka River?"
1567225,KL ‘iftar’ spread pays homage to Malaysia’s culinary heritage,"During the Ramadan month, diners can experience exquisite flavours while being entertained by live ghazal performances.

Parkroyal Collection Kuala Lumpur’s Thyme restaurant has lined up an impressive array of live-­action stalls and dishes that pay homage to Malaysia’s culinary heritage.

Its Nostalgia Ramadan Buffet Dinner available throughout the fasting month is priced at RM248nett per adult and RM124nett per child.

Buffet highlights include a live kerabu lobster action stall and live barbecue action stall.

The latter features fish fillet, lamb chop and beef steak, enhanced with Korean and Japanese flavours.

Malaysian specialities include chef’s creations like ayam kampung berlado hijau (chicken in green chilli sambal), rendang itik serati (duck rendang) and pesamah daging (a spicy north Malaysian curry) made with Australian Angus beef.

There are also hearty soups featuring beef tongue, lamb ribs and oxtail.

Cap your evening with sweet delights like durian cendol, onde onde Burnt Gula Melaka cheesecake and waffles dipped in chocolate.

Seasonal fruits and apam balik are also available.

Meanwhile, the Koleksi Iftar Banquet Buffet Dinner is available on March 7, 8, 14, 15 and 21, priced at RM218nett per person.

The banquet setting offers a spread of Ramadan favourites designed to bring people together in a spirit of harmony and joy.

Menu highlights include Ren­dang Kambing Golek (roast lamb) with bukhari rice and condiments, ayam kampung berlado hijau, rendang itik serati, wok-fried tiger prawns with crispy oats, stir-fried sliced beef with ginger and onions, Hainan chicken rice, Nyonya curry laksa, Bubur Lambuk Pantai Timur, satay and assorted Malay kuih.

For reservations, call 03-2782 8503, WhatsApp 010-229 7156 or email dining.prckul@panpacific.com",Food,Eating Out,Complimentary,Short,,2025-02-28,"Parkroyal Collection Kuala Lumpur,Ramadan,buffet,dinner,Thyme,Botanist Lounge","During the Ramadan month, diners can experience exquisite flavours while being entertained by live ghazal performances.",https://www.thestar.com.my/food/eating-out/2025/02/28/kl-iftar-spread-pays-homage-to-malaysias-culinary-heritage,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189263.jpg,265,What is the price for an adult to enjoy the Nostalgia Ramadan Buffet Dinner at Thyme restaurant in Parkroyal Collection Kuala Lumpur?
1567302,No decision yet on Barbie Hsu’s final resting place,"THE family of the recently-deceased Barbie Hsu (pic) is still undecided where to place her ashes, China Press reported.

Her family members have changed their minds about burying her ashes under a tree after her husband Koo Jun-yup, popularly known as DJ Koo, expressed his wish to have a statue built in her memory.

“We hope to have a place to visit Xiyuan (Barbie’s Chinese name).

Barbie Hsu. Pic from her Instagram

“That is why after discussing with our family, we have decided to find a different burial place (than under a tree),” he said.

The 48-year-old mother of two died of pneumonia on Feb 2 after contracting flu during a vacation in Japan for Chinese New Year with her family.

Her body was cremated in Japan and the ashes brought back to her home in Taiwan.

According to Koo’s friends, he is still in mourning and has lost much weight. He has also taken a career break and cancelled all of his appearances in Taiwan.

> Following the completion of Jacky Cheung’s 1,000th concert in his career, fellow Hong Kong singer Eason Chan conceded that he will never be able to catch up with his idol, Sin Chew Daily reported.

“I’m too far behind, I’ll never catch up,” he said.

With Chan’s upcoming concerts in Australia and Britain, he would have performed in 403 concerts, which is not even half of what Cheung, 63, has achieved.

“Based on my idol (Cheung), he was already doing 147 shows in 17 months in his first world tour in 2007,” Chan said.

The above article is compiled from the vernacular newspapers (Bahasa Malaysia, Chinese and Tamil dailies). As such, stories are grouped according to the respective language/medium. Where a paragraph begins with this ' >'sign, it denotes a separate news item.",News,Nation,Complimentary,Short,,2025-02-28,"Found in Translation,Barbie Hsu,remains,ashes,Eason Chan,Jacky Cheung,concerts","THE family of the recently-deceased Barbie Hsu (pic) is still undecided where to place her ashes, China Press reported.",https://www.thestar.com.my/news/nation/2025/02/28/no-decision-yet-on-barbie-hsus-final-resting-place,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189669.jpg,299,Where did Barbie Hsu's family decide to look for a different burial place for her ashes instead of under a tree?
1567468,"Singer Aliff Aziz, actress Ruhainies admit to khalwat offence","PETALING JAYA: Singer Aliff Aziz and actress Ruhainies have changed their plea and admitted guilt to the charge of khalwat at the Syariah High Court of the Federal Territory here on February 21.

The Syariah Prosecution Department of the Federal Territory confirmed this in a statement on Thursday (Feb 27), stating that both celebrities had paid a fine of RM3,000 last Friday.

""At the previous mention date on October 17, 2024, the court had set the dates of February 20 and February 27 for the continuation of the trial after both of them pleaded not guilty.

""However, the defendants' syariah lawyer, in a letter dated February 18, informed that both clients intended to change their plea and requested the court to amend the date to February 21.

""After the charge was read again, both changed their plea to guilty. Based on their guilty plea, the Syariah High Court judge found them guilty and imposed a fine of RM3,000 or three months in jail if the fine is not paid,"" the statement said which was reported by Sinar Harian.

Earlier, Aliff, whose full name is Mohammad Aliff Aziz, 33, and Ruhainies, whose full name is Nur Ruhainies Farehah Zainul Ilyas, 31, pleaded not guilty during the hearing on July 3, 2024 after being charged under Sections 27 (a) and 27 (b) of the Syariah Criminal Offenses (Federal Territories) Act 1997 [Act 559] for khalwat offenses.

Media reports previously said that the married artist and his partner, a female actress, were caught in close proximity after allegedly cohabiting in a luxury condominium.

Sources reported that the arrest was made by the Federal Territory Islamic Religious Department based on public information.",News,Nation,Complimentary,Short,,2025-02-28,"Ruhainies,Aliff Aziz,Khalwat,Guilty Plea",PETALING JAYA: Singer Aliff Aziz and actress Ruhainies have changed their plea and admitted guilt to the charge of khalwat at the Syariah High Court of the Federal Territory here on February 21.,https://www.thestar.com.my/news/nation/2025/02/28/singer-aliff-aziz-actress-ruhainies-admit-to-khalwat-offense,https://apicms.thestar.com.my/uploads/images/2025/02/28/3189736.jpg,278,What was the fine imposed on singer Aliff Aziz and actress Ruhainies after they changed their plea to guilty for the charge of khalwat?
1567751,S. Korean police summon Japanese woman for kissing BTS member Jin without consent,"SEOUL: South Korean police said Friday (Feb 28) they are summoning a Japanese woman for questioning over allegedly kissing Jin (pic), a member of the K-pop supergroup BTS, without consent during a free hug event last year.

A police officer who answered the phone at Seoul’s Songpa police station said it requested the woman to appear for questioning over an allegation of sexual harassment. The police station refused to disclose her identity citing privacy.

The station said it had launched an investigation after receiving an online complaint and refused to provide further details because an investigation was under way.

Media reports said that South Korean police were able to confirm the identity of the woman with the help of Japanese police. The reports said the woman, who is in her 50s, was refusing to appear for questioning.

A day after finishing his mandatory 18-month military service in June 2024, Jin, whose real name is Kim Seok-jin, celebrated his discharge and the band’s 11-year anniversary by offering free hugs to his fans at an event in Seoul.

During the event, reportedly attended by 1,000 people, a woman abruptly kissed Jin, on his cheek. Video footage that went viral showed Jin apparently looking uncomfortable.

The woman wrote in an online blog post that ""My lips touched his neck. His skin was so soft,” according to Yonhap news agency.

BTS was created in 2013 and has a legion of global supporters who call themselves the ""Army.”

Jin, 32, is the oldest member of the band. - AP",AseanPlus,South Korea,Complimentary,Short,,2025-02-28,"South Korea,BTS,Jin,Japanese,kissing,fan,police","South Korean police said Friday (Feb 28) they are summoning a Japanese woman for questioning over allegedly kissing Jin, a member of the K-pop supergroup BTS, without consent during a free hug event last year.",https://www.thestar.com.my/aseanplus/aseanplus-news/2025/02/28/s-korean-police-summon-japanese-woman-for-kissing-bts-member-jin-without-consent,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190299.jpg,254,What allegations are South Korean police investigating involving a Japanese woman and BTS member Jin?
1567794,"Earth, Wind & Fire to play at Sarawak's popular RWMF in June","The 28th edition of the Rainforest World Music Festival (RWMF) will be making its return with the theme ""Connections: One Earth, One Love"" from June 20 to 22 at the Sarawak Cultural Village.

Sarawak's Minister for Tourism, Creative Industry and Performing Arts Datuk Seri Abdul Karim Rahman Hamzah said Earth, Wind & Fire (EWF) is among those lined up to perform in this year's festival.

""We are proud to present three outstanding headline acts which are EWF Experience by Al McKay from the United States led by the legendary and Grammy-winning guitarist, Al McKay, indigenous band Otyken (Russia-Siberia) and our very own Sarawakian band, At Adau.

""With last year’s record-breaking attendance of 26,000 festival-goers, we are setting a new target of 30,000 attendees in 2025. With 170 performers from 20 countries, this year’s festival promises an unparalleled fusion of world-class talent and indigenous artistry,” he said in his speech at the launch of the 28th RWMF 2025 in Kuching recently.

Apart from that, international perfomers include Gaga Gundul from France and Indonesia, Kuntaw Mindanao (Philippines), Seppuku Pistols (Japan), La Chiva Gantiva (Colombia and Belgium) and Tal Fry (India).

Abdul Karim said local artists performing at this year’s RWMF include Buloh Berkocak, Meruked, Mathew Ngau Jau with Lan E Tuyong and Buddha Beat.

Meanwhile, the minister said ticket options for RWMF 2025 cater to every enthusiast, from the coveted three-day pass priced at RM635 for adults, granting access to the entire weekend of festivities, to the one-day pass for adults offering early bird pricing at RM235, pre-sale at RM283, and door sale at RM333.

""Children aged three to 12 can join in the excitement with a one-day pass priced at RM80, while admission is free for children below three years old,"" he said. – Bernama",Lifestyle,Travel,Complimentary,Short,,2025-02-28,"Malaysia,rainforest world music festival,rwmf,sarawak,music festival,tourism,kuching,kuching cultural village,earth,wind & fire,music,at adau,Buloh Berkocak,Meruked,Mathew Ngau Jau,Lan E Tuyong","The theme for the 28th edition of the Rainforest World Music Festival is 'Connections: One Earth, One Love'.",https://www.thestar.com.my/lifestyle/travel/2025/02/28/earth-wind--fire-to-play-at-sarawak039s-popular-rwmf-in-june,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190393.jpg,294,What is the theme of the 28th Rainforest World Music Festival (RWMF) taking place in Sarawak from June 20 to 22?
1567920,"Malaysian producer Jaguar Lim, 59, reveals wife, 27, suffered a miscarriage","Malaysian film producer Jaguar Lim is heartbroken over the loss of his unborn daughter, China Press reported.

The news comes just two months after Lim, 59, and his 27-year-old wife Mei Qi (transliteration) publicly annnounced they were expecting.

In a Facebook video on Friday (Feb 28), Lim said his wife experienced sudden pain the day before, and he rushed her to the hospital, thinking she's going into labour.

Unfortunately, doctors later informed him that their baby’s heart had stopped beating.

“The doctor told me that Mei Qi’s blood pressure was very high, which may have caused the baby’s heart to stop beating.

“However, this is just a preliminary guess. We’re still waiting for the official cause of the miscarriage to be confirmed,” he shared.

Lim revealed that it took doctors nearly four hours to stabilise Mei Qi’s blood pressure. The fetus was removed via surgery the next day.

Overcome with sorrow, the film producer tearfully said: “My daughter was very beautiful.”

Lim, who has worked on movies like Zombies Vs. The Lucky Exorcist (2015) and Amazing Titanman (2018), expressed regret over not closely monitoring his wife’s blood pressure during previous checkups.

He urged expectant mothers to be vigilant about their blood pressure, adding: “This has already happened to me, and I don’t want it happening to anyone else. My daughter is gone.”",Lifestyle,Entertainment,Complimentary,Short,,2025-02-28,,Lim says his wife's high blood pressure was probably the reason for the miscarriage.,https://www.thestar.com.my/lifestyle/entertainment/2025/02/28/malaysian-producer-jaguar-lim-59-reveals-wife-27-suffered-a-miscarriage,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190674.png,222,"What medical issue did Jaguar Lim's wife, Mei Qi, experience that contributed to the loss of their unborn daughter?"
1567983,"Muslims in Malaysia to begin Ramadan fast on Sunday, March 2","KUALA LUMPUR: Muslims in Malaysia will begin the Ramadan dawn-to-dusk fast on Sunday (March 2), says the Keeper of the Rulers' Seal.

Tan Sri Syed Danial Syed Ahmad, donning a purple baju Melayu, said the date was set by the order of His Majesty, Sultan Ibrahim, King of Malaysia after being consented to by the Rulers.

The announcement was broadcast live on Radio Televisyen Malaysia (RTM) on Friday night (Feb 28).

According to Bernama, the Office of the Keeper of the Rulers' Seal, in a statement on Feb 20, said that the sighting of the new moon for the commencement of Ramadan for Muslims in Malaysia was to take place on Friday.

A total of 29 locations nationwide were involved in the attempts to sight the new moon, including Baitul Hilal Bangunan Sultan Ismail, Pontian, Johor, Kompleks Falak Al-Khawarizmi, Kampung Balik Batu, Tanjung Bidara in Melaka, Kuala Lumpur Tower and Putrajaya International Convention Centre.",News,Nation,Complimentary,Short,,2025-02-28,,"KUALA LUMPUR: Muslims in Malaysia will begin the Ramadan dawn-to-dusk fast on Sunday (March 2), says the Keeper of the Rulers' Seal.",https://www.thestar.com.my/news/nation/2025/02/28/muslims-in-malaysia-to-begin-ramadan-fast-on-sunday-march-2,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190822.jpg,154,When will Muslims in Malaysia begin their Ramadan fast in 2023?
1567963,"Cambodia’s not a base for kidnapping, cybercrime, human trafficking says PM Hun Manet","PHNOM PENH (Xinhua-Khmer Times): Cambodian Prime Minister Hun Manet has called for more international tourists, saying that the country was not a base for kidnapping, online crime, or human trafficking.

In a speech during the closing ceremony of the Ministry of Tourism’s annual conference in Phnom Penh, Mr Hun Manet said the government was very cautious and had taken strict action against anyone who attempted to use Cambodia as a base for their underworld activities.

“We acknowledge that there are some problems, but we have taken tough action against them subsequently,” he said.

Tourism is one of the four pillars supporting Cambodia’s economy, along with garment exports, agriculture, real estate, and construction.

Tourism Minister Huot Hak said the country received 6.7 million foreign visitors last year, a year-on-year increase of 23%.

“For 2025, we hope the number of international tourists to Cambodia will increase to between 7.2 million and 7.5 million,” he said.

Cambodia has four UNESCO-listed world heritage sites, namely the Angkor Archaeological Park in northwest Siem Reap province, the Temple Zone of Sambor Prei Kuk in central Kampong Thom province, and the Temple of Preah Vihear and the Koh Ker archaeological site in northwest Preah Vihear province.

Besides, it has a pristine coastline stretching about 450 km in the four southwest provinces of Preah Sihanouk, Kampot, Kep, and Koh Kong. -- Xinhua-Khmer Times",AseanPlus,Cambodia,Complimentary,Short,,2025-02-28,"Cambodia,Hun Manet,Tourism Statement","Cambodian Prime Minister Hun Manet has called for more international tourists, saying that the country was not a base for kidnapping, online crime, or human trafficking.",https://www.thestar.com.my/aseanplus/aseanplus-news/2025/02/28/cambodias-not-a-base-for-kidnapping-cybercrime-human-trafficking-says-pm-hun-manet,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190788.jpg,225,What did Cambodian Prime Minister Hun Manet emphasize about the country's status regarding crime while promoting tourism during the Ministry of Tourism's annual conference?
1567958,Laos' inflation continues to drop in February,"VIENTIANE (Xinhua): Laos' inflation rate dropped to 12.7 per cent in February, down from 15.5 per cent in January, according to a report from the Lao Statistics Bureau on Thursday.

The highest price rise in February was recorded in the medical care and medicines category, which stood at 22.7 per cent, said the report.

This was followed by the cost of housing, water, electricity and gas category at 21.8 per cent, the education category at 20.7 per cent, and the household goods category at 20.3 per cent.

The decline in the inflation rate is attributed to several factors, including the continued improvement in exchange rate stability and a steady supply of agricultural products, according to the report.

The Lao government has been implementing strategies to curb rising prices, emphasizing the importance of local production, reducing imports, and securing financial support for businesses to combat inflation.

Additionally, the Lao central bank is set to intensify efforts to address pressing economic and financial challenges to achieve a single-digit inflation rate by 2025. - Xinhua",AseanPlus,Laos,Complimentary,Short,,2025-02-28,"Laos,Inflation,Dropping","Laos' inflation rate dropped to 12.7 per cent in February, down from 15.5 percent in January, according to a report from the Lao Statistics Bureau on Thursday.",https://www.thestar.com.my/aseanplus/aseanplus-news/2025/02/28/laos039-inflation-continues-to-drop-in-february,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190778.jpg,172,"What was Laos' inflation rate in February, and how did it compare to January's rate?"
1567948,"Thai cops arrest Singaporean suspected of global cyber attacks; man said to be notorious hacker, say authorities","BANGKOK (AFP): Thai police have arrested a Singaporean man suspected of cyber attacks on more than 70 organisations in a dozen countries around the world.

The 39-year-old was detained in Bangkok on Wednesday following a joint operation with Singaporean authorities, Thai police said on Thursday.

The suspect, identified by police as Chia, is accused of hacking into dozens of companies, stealing sensitive data and selling it on the dark web, officials said.

His arrest followed an extortion complaint from a Thai company which reported receiving threats via the X account ""@0mid16b"", demanding payment in exchange for withholding stolen customer data.

Atip Pongsivapai, commander of Thailand's Technology Crime Suppression Division, said they began tracking the hacker's activities after receiving the complaint.

Chia has confessed to hacking into company databases and selling stolen data, Thai police said.

Since 2020, he has breached more than 70 organisations, including 20 companies in Thailand, according to police.

During the raid, gold ornaments, luxury items and brand-name products worth around $300,000 were seized.

Chia has been charged with extortion, unauthorised access to computer systems, and illegal stay in Thailand, officials said.

Singapore-based cybersecurity firm Group-IB, which assisted in the case, said he used multiple aliases, including Altdos, Desorden, GhostR and 0mid16B, and was linked to 13 terabytes of stolen data targeting healthcare, finance, retail, and government sectors. -- AFP",AseanPlus,Thailand,Complimentary,Short,,2025-02-28,"Thailand,Cops,Arrest,Singaporean,Cyber Crime,Major Issues",Thai police have arrested a Singaporean man suspected of cyber attacks on more than 70 organisations in a dozen countries around the world.,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/02/28/thai-cops-arrest-singaporean-suspected-of-global-cyber-attacks-man-said-to-be-notorious-hacker-say-authorities,https://apicms.thestar.com.my/uploads/images/2025/02/28/3190752.jpg,223,"What is the name of the Singaporean man arrested by Thai police for hacking and extortion, who is also suspected of targeting over 70 organisations worldwide?"
